"REF_DATE","GEO","DGUID","Violations","Age of victim","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Northwest Territories","","Violations causing death and attempted murder","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652251","13.2.11.2","0.00","","","","2"
"2020","Northwest Territories","","Violations causing death and attempted murder","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652251","13.2.11.2","0.00","","","","2"
"2021","Northwest Territories","","Violations causing death and attempted murder","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652251","13.2.11.2","0.00","","","","2"
"2019","Northwest Territories","","Sexual assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602823","13.5.1.2","581.32","","","","2"
"2020","Northwest Territories","","Sexual assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602823","13.5.1.2","546.59","","","","2"
"2021","Northwest Territories","","Sexual assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602823","13.5.1.2","507.65","","","","2"
"2019","Northwest Territories","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602825","13.5.2.2","272.89","","","","2"
"2020","Northwest Territories","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602825","13.5.2.2","193.29","","","","2"
"2021","Northwest Territories","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602825","13.5.2.2","182.07","","","","2"
"2019","Northwest Territories","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633952","13.5.8.2","1388.89","","","","2"
"2020","Northwest Territories","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633952","13.5.8.2","832.85","","","","2"
"2021","Northwest Territories","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633952","13.5.8.2","1221.94","","","","2"
"2019","Northwest Territories","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602831","13.5.5.2","1032.14","","","","2"
"2020","Northwest Territories","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602831","13.5.5.2","1731.91","","","","2"
"2021","Northwest Territories","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602831","13.5.5.2","1398.26","","","","2"
"2019","Northwest Territories","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633954","13.5.9.2","743.99","","","","2"
"2020","Northwest Territories","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633954","13.5.9.2","661.79","","","","2"
"2021","Northwest Territories","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633954","13.5.9.2","567.19","","","","2"
"2019","Northwest Territories","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633956","13.5.10.2","334.89","","","","2"
"2020","Northwest Territories","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633956","13.5.10.2","277.73","","","","2"
"2021","Northwest Territories","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633956","13.5.10.2","270.60","","","","2"
"2019","Northwest Territories","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652257","13.5.11.2","53.50","","","","2"
"2020","Northwest Territories","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652257","13.5.11.2","75.26","","","","2"
"2021","Northwest Territories","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652257","13.5.11.2","23.69","","","","2"
"2019","Northwest Territories","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602879","13.9.1.2","135.35","","","","2"
"2020","Northwest Territories","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602879","13.9.1.2","119.02","","","","2"
"2021","Northwest Territories","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602879","13.9.1.2","125.26","","","","2"
"2019","Northwest Territories","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602881","13.9.2.2","368.40","","","","2"
"2020","Northwest Territories","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602881","13.9.2.2","428.00","","","","2"
"2021","Northwest Territories","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602881","13.9.2.2","280.11","","","","2"
"2019","Northwest Territories","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633984","13.9.8.2","975.18","","","","2"
"2020","Northwest Territories","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633984","13.9.8.2","660.54","","","","2"
"2021","Northwest Territories","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633984","13.9.8.2","1023.02","","","","2"
"2019","Northwest Territories","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602887","13.9.5.2","23.46","","","","2"
"2020","Northwest Territories","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602887","13.9.5.2","0.00","","","","2"
"2021","Northwest Territories","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602887","13.9.5.2","0.00","","","","2"
"2019","Northwest Territories","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633986","13.9.9.2","0.00","","","","2"
"2020","Northwest Territories","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633986","13.9.9.2","0.00","","","","2"
"2021","Northwest Territories","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633986","13.9.9.2","0.00","","","","2"
"2019","Northwest Territories","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633988","13.9.10.2","0.00","","","","2"
"2020","Northwest Territories","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633988","13.9.10.2","0.00","","","","2"
"2021","Northwest Territories","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633988","13.9.10.2","8.20","","","","2"
"2019","Northwest Territories","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652265","13.9.11.2","0.00","","","","2"
"2020","Northwest Territories","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652265","13.9.11.2","0.00","","","","2"
"2021","Northwest Territories","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652265","13.9.11.2","0.00","","","","2"
"2019","Northwest Territories","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602893","13.10.1.2","7601.51","","","","2"
"2020","Northwest Territories","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602893","13.10.1.2","7828.62","","","","2"
"2021","Northwest Territories","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602893","13.10.1.2","8284.99","","","","2"
"2019","Northwest Territories","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602895","13.10.2.2","927.82","","","","2"
"2020","Northwest Territories","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602895","13.10.2.2","621.29","","","","2"
"2021","Northwest Territories","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602895","13.10.2.2","770.31","","","","2"
"2019","Northwest Territories","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633992","13.10.8.2","6057.92","","","","2"
"2020","Northwest Territories","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633992","13.10.8.2","4652.50","","","","2"
"2021","Northwest Territories","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282633992","13.10.8.2","4205.74","","","","2"
"2019","Northwest Territories","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602901","13.10.5.2","12901.71","","","","2"
"2020","Northwest Territories","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602901","13.10.5.2","14306.05","","","","2"
"2021","Northwest Territories","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602901","13.10.5.2","14054.97","","","","2"
"2019","Northwest Territories","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633994","13.10.9.2","12470.77","","","","2"
"2020","Northwest Territories","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633994","13.10.9.2","12961.14","","","","2"
"2021","Northwest Territories","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282633994","13.10.9.2","13661.51","","","","2"
"2019","Northwest Territories","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633996","13.10.10.2","6158.62","","","","2"
"2020","Northwest Territories","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633996","13.10.10.2","6387.85","","","","2"
"2021","Northwest Territories","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282633996","13.10.10.2","7347.27","","","","2"
"2019","Northwest Territories","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652267","13.10.11.2","2086.68","","","","2"
"2020","Northwest Territories","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652267","13.10.11.2","2659.31","","","","2"
"2021","Northwest Territories","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652267","13.10.11.2","2392.80","","","","2"
"2019","Northwest Territories","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602963","13.15.1.2","1355.67","","","","2"
"2020","Northwest Territories","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602963","13.15.1.2","1522.97","","","","2"
"2021","Northwest Territories","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122602963","13.15.1.2","1531.73","","","","2"
"2019","Northwest Territories","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602965","13.15.2.2","231.96","","","","2"
"2020","Northwest Territories","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602965","13.15.2.2","345.16","","","","2"
"2021","Northwest Territories","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122602965","13.15.2.2","224.09","","","","2"
"2019","Northwest Territories","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634032","13.15.8.2","1507.09","","","","2"
"2020","Northwest Territories","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634032","13.15.8.2","1493.39","","","","2"
"2021","Northwest Territories","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634032","13.15.8.2","1392.44","","","","2"
"2019","Northwest Territories","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602971","13.15.5.2","1993.90","","","","2"
"2020","Northwest Territories","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602971","13.15.5.2","2586.00","","","","2"
"2021","Northwest Territories","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122602971","13.15.5.2","2073.29","","","","2"
"2019","Northwest Territories","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634034","13.15.9.2","1927.30","","","","2"
"2020","Northwest Territories","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634034","13.15.9.2","2055.76","","","","2"
"2021","Northwest Territories","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634034","13.15.9.2","2296.76","","","","2"
"2019","Northwest Territories","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634036","13.15.10.2","1249.69","","","","2"
"2020","Northwest Territories","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634036","13.15.10.2","1511.19","","","","2"
"2021","Northwest Territories","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634036","13.15.10.2","1484.21","","","","2"
"2019","Northwest Territories","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652277","13.15.11.2","775.82","","","","2"
"2020","Northwest Territories","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652277","13.15.11.2","652.28","","","","2"
"2021","Northwest Territories","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652277","13.15.11.2","829.19","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603075","13.23.1.2","11.09","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603075","13.23.1.2","17.63","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603075","13.23.1.2","13.19","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603077","13.23.2.2","0.00","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603077","13.23.2.2","0.00","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603077","13.23.2.2","0.00","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634096","13.23.8.2","29.55","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634096","13.23.8.2","0.00","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634096","13.23.8.2","0.00","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603083","13.23.5.2","23.46","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603083","13.23.5.2","71.17","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603083","13.23.5.2","24.11","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634098","13.23.9.2","14.17","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634098","13.23.9.2","28.16","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634098","13.23.9.2","21.01","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634100","13.23.10.2","8.17","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634100","13.23.10.2","8.17","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634100","13.23.10.2","16.40","","","","2"
"2019","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652293","13.23.11.2","0.00","","","","2"
"2020","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652293","13.23.11.2","0.00","","","","2"
"2021","Northwest Territories","","Criminal Code traffic violations causing death or bodily harm","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652293","13.23.11.2","0.00","","","","2"
"2019","Nunavut","","Total, all violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603117","14.1.1.2","9963.20","","","","2"
"2020","Nunavut","","Total, all violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603117","14.1.1.2","10798.11","","","","2"
"2021","Nunavut","","Total, all violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603117","14.1.1.2","10359.62","","","","2"
"2019","Nunavut","","Total, all violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603119","14.1.2.2","2433.02","","","","2"
"2020","Nunavut","","Total, all violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603119","14.1.2.2","2495.79","","","","2"
"2021","Nunavut","","Total, all violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603119","14.1.2.2","2717.06","","","","2"
"2019","Nunavut","","Total, all violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634120","14.1.8.2","9207.04","","","","2"
"2020","Nunavut","","Total, all violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634120","14.1.8.2","10079.14","","","","2"
"2021","Nunavut","","Total, all violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634120","14.1.8.2","8871.88","","","","2"
"2019","Nunavut","","Total, all violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603125","14.1.5.2","15303.79","","","","2"
"2020","Nunavut","","Total, all violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603125","14.1.5.2","15884.23","","","","2"
"2021","Nunavut","","Total, all violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603125","14.1.5.2","14042.75","","","","2"
"2019","Nunavut","","Total, all violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634122","14.1.9.2","16858.65","","","","2"
"2020","Nunavut","","Total, all violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634122","14.1.9.2","18343.09","","","","2"
"2021","Nunavut","","Total, all violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634122","14.1.9.2","17531.57","","","","2"
"2019","Nunavut","","Total, all violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634124","14.1.10.2","8498.46","","","","2"
"2020","Nunavut","","Total, all violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634124","14.1.10.2","9453.55","","","","2"
"2021","Nunavut","","Total, all violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634124","14.1.10.2","9479.05","","","","2"
"2019","Nunavut","","Total, all violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652299","14.1.11.2","3165.37","","","","2"
"2020","Nunavut","","Total, all violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652299","14.1.11.2","3351.96","","","","2"
"2021","Nunavut","","Total, all violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652299","14.1.11.2","4363.86","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603131","14.2.1.2","33.69","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603131","14.2.1.2","22.99","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603131","14.2.1.2","20.30","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603133","14.2.2.2","0.00","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603133","14.2.2.2","0.00","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603133","14.2.2.2","10.03","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634128","14.2.8.2","24.10","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634128","14.2.8.2","0.00","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634128","14.2.8.2","45.03","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603139","14.2.5.2","91.37","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603139","14.2.5.2","0.00","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603139","14.2.5.2","45.97","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634130","14.2.9.2","44.65","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634130","14.2.9.2","78.65","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634130","14.2.9.2","25.95","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634132","14.2.10.2","41.86","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634132","14.2.10.2","0.00","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634132","14.2.10.2","0.00","","","","2"
"2019","Nunavut","","Violations causing death and attempted murder","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652301","14.2.11.2","0.00","","","","2"
"2020","Nunavut","","Violations causing death and attempted murder","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652301","14.2.11.2","0.00","","","","2"
"2021","Nunavut","","Violations causing death and attempted murder","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652301","14.2.11.2","0.00","","","","2"
"2019","Nunavut","","Sexual assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603173","14.5.1.2","559.70","","","","2"
"2020","Nunavut","","Sexual assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603173","14.5.1.2","656.37","","","","2"
"2021","Nunavut","","Sexual assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603173","14.5.1.2","558.33","","","","2"
"2019","Nunavut","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603175","14.5.2.2","265.96","","","","2"
"2020","Nunavut","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603175","14.5.2.2","227.79","","","","2"
"2021","Nunavut","","Sexual assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603175","14.5.2.2","230.60","","","","2"
"2019","Nunavut","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634152","14.5.8.2","1012.29","","","","2"
"2020","Nunavut","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634152","14.5.8.2","1373.37","","","","2"
"2021","Nunavut","","Sexual assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634152","14.5.8.2","968.25","","","","2"
"2019","Nunavut","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603181","14.5.5.2","1027.87","","","","2"
"2020","Nunavut","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603181","14.5.5.2","1435.73","","","","2"
"2021","Nunavut","","Sexual assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603181","14.5.5.2","942.31","","","","2"
"2019","Nunavut","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634154","14.5.9.2","794.71","","","","2"
"2020","Nunavut","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634154","14.5.9.2","847.68","","","","2"
"2021","Nunavut","","Sexual assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634154","14.5.9.2","795.71","","","","2"
"2019","Nunavut","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634156","14.5.10.2","167.46","","","","2"
"2020","Nunavut","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634156","14.5.10.2","204.92","","","","2"
"2021","Nunavut","","Sexual assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634156","14.5.10.2","241.68","","","","2"
"2019","Nunavut","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652307","14.5.11.2","64.60","","","","2"
"2020","Nunavut","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652307","14.5.11.2","0.00","","","","2"
"2021","Nunavut","","Sexual assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652307","14.5.11.2","184.39","","","","2"
"2019","Nunavut","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603229","14.9.1.2","261.71","","","","2"
"2020","Nunavut","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603229","14.9.1.2","372.88","","","","2"
"2021","Nunavut","","Sexual violations against children","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603229","14.9.1.2","367.99","","","","2"
"2019","Nunavut","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603231","14.9.2.2","482.66","","","","2"
"2020","Nunavut","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603231","14.9.2.2","643.76","","","","2"
"2021","Nunavut","","Sexual violations against children","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603231","14.9.2.2","741.93","","","","2"
"2019","Nunavut","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634184","14.9.8.2","1205.11","","","","2"
"2020","Nunavut","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634184","14.9.8.2","1815.64","","","","2"
"2021","Nunavut","","Sexual violations against children","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634184","14.9.8.2","1508.67","","","","2"
"2019","Nunavut","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603237","14.9.5.2","45.68","","","","2"
"2020","Nunavut","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603237","14.9.5.2","22.79","","","","2"
"2021","Nunavut","","Sexual violations against children","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603237","14.9.5.2","91.93","","","","2"
"2019","Nunavut","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634186","14.9.9.2","0.00","","","","2"
"2020","Nunavut","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634186","14.9.9.2","17.48","","","","2"
"2021","Nunavut","","Sexual violations against children","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634186","14.9.9.2","0.00","","","","2"
